epoch	loss	pa	iou	precision
78	0.1767793698535486	0.979100498279414	0.6517669352328079	0.7902762993566858
79	0.17541808465084888	0.9790228617886434	0.6525536233494273	0.7959675526403426
80	0.17369171586166868	0.9785522798157055	0.64936613614875	0.8024862881535861
81	0.17171600556730968	0.9784608189063736	0.6510552197208056	0.8119158368641518
82	0.17170066446289262	0.9790248684824737	0.6533905352273641	0.7988363528147789
83	0.1699588810446686	0.9791362316783074	0.6556825519218662	0.8026903719697428
84	0.16875547652453887	0.9795743519153108	0.6554165712389401	0.7849094915223174
85	0.1681142517184037	0.9787235050237038	0.6514636626994927	0.8034575294477786
86	0.1665468646943314	0.9795383754966912	0.6569775179612545	0.7917512171422217
87	0.16555186949781994	0.9791873885180649	0.6532563009472918	0.792177152748812
88	0.16488261688380987	0.9793552067003252	0.6554028309066859	0.7932824614852769
89	0.1637635260134361	0.9791090870873269	0.657539865198605	0.810382753351842
90	0.16245747383133502	0.9790063641530939	0.6540580088560214	0.8019021040272193
91	0.16202777762133508	0.9792169870541635	0.6533965474861874	0.7915405443023008
92	0.1608706680176345	0.9789036380524803	0.6543967890376117	0.8070336901103119
93	0.15908735361931411	0.9794426676791148	0.6577454239143574	0.7981711652773289
94	0.1583614804456908	0.9789054294324163	0.6541485945877188	0.8060802167903967
95	0.15767704791985693	0.9788676608422654	0.6552381530700809	0.8114247626803963
96	0.1571966879053851	0.9791338133549735	0.6547640806000863	0.7995261372419123
97	0.15600112852754122	0.9791102349003659	0.6571570982330065	0.8089623389473468
98	0.15549632553529688	0.979585451663196	0.658945110969189	0.796866266694799
99	0.15432312540566384	0.9794864674330895	0.6578794832474726	0.7969450631027767
100	0.1536250739683431	0.9797778710410614	0.656031299934932	0.7792076670136406
101	0.15289377196985088	0.9786421282456164	0.6538377097658186	0.8150211701975064
102	0.1522097319396456	0.9796739915862422	0.6590556350239962	0.7938004994895825
103	0.151145355436927	0.9786509774883497	0.6547288038433001	0.8178992301893204
104	0.15031155875267768	0.9795940380963233	0.6591476466818122	0.7972493736469212
105	0.14972478404992143	0.9791793886569804	0.6577620002283574	0.8084529210493737
106	0.14897145746511106	0.9792687336323443	0.6598825275679256	0.8126138575709906
107	0.14811253680885475	0.9795781080345317	0.6583896143696366	0.7951857457793744
108	0.1475203244346623	0.9793895627235718	0.6592970843339522	0.8057739391347886
109	0.14658790144758255	0.9792875545998039	0.6569866331705762	0.801489010619859
110	0.14581189437807243	0.9795850091614795	0.6594891003955243	0.7988155302202616
111	0.14551259866841856	0.979607451676976	0.6600433628131032	0.7999100438328409
112	0.14442218527421197	0.9793516413555474	0.6583426433556239	0.8038359984948239
113	0.14450266101343728	0.9795661137840713	0.656221968253055	0.7880328487143671
114	0.14295947668192474	0.9799897676188066	0.6613270738741391	0.7894209737038619
115	0.14222127876425963	0.9794489173232136	0.6569718995841279	0.7951929265358555
116	0.14177270310210977	0.9795592554032642	0.6591896548479168	0.7987576523634581
117	0.14105308773016012	0.9796354915621271	0.6610570579048567	0.8024296897188727
118	0.14013615286484266	0.9793420424721602	0.6583058146577625	0.8040780171759537
119	0.14048407022588003	0.9797275992047368	0.658182299605791	0.7886377115002662
120	0.13967856002983495	0.9799622628520104	0.6610756783909492	0.7896194280628217
121	0.13871036282475296	0.9793704947784101	0.6581888325576699	0.8025531059722447
122	0.1382781666418342	0.9790685463307878	0.6572090830138875	0.8107637972358438
123	0.1371338633337802	0.9797630088411938	0.6630542866203578	0.8045551136733742
124	0.1372183094826194	0.979753181186794	0.6603946865600386	0.7954384796205093
125	0.1365459577621178	0.9799529544840613	0.6614223516139909	0.7912098136919946
126	0.13601423590194744	0.979358585228636	0.6588266475473558	0.8052972584495474
127	0.1354521860466269	0.9793753060940317	0.658150890607787	0.80223062763442
128	0.1354794242923852	0.9799252969393916	0.6611153757829166	0.7912163067591022
129	0.1344627966143079	0.9795871243038522	0.6598698217590558	0.8000884432505375
130	0.1339010836385047	0.980090959607924	0.6639197172367174	0.7945908624857786
131	0.13312337496487436	0.9798904627926445	0.663004280993927	0.7993090512987645
132	0.13281431597930715	0.9794526386122457	0.6602090084200979	0.806577959961797
133	0.13237375770825136	0.9797502166627724	0.6612894886291452	0.7987374215016574
134	0.1319899518178413	0.9792827116203744	0.6607564221978407	0.8152360491375488
135	0.1312330668309516	0.9796939405768609	0.6613064864714704	0.8010179753845906
136	0.13077886039650416	0.9791949442942426	0.6609309856147731	0.8193276249891029
137	0.13070452679945774	0.9799862885579056	0.6581960638327039	0.7786218036457804
138	0.13106162586036024	0.9802364120594221	0.6624964768450484	0.7837756356804657
139	0.1294597941161606	0.9800789796061772	0.6620236449064719	0.7883507211326672
140	0.1295579869052838	0.9795847890980142	0.659194275703082	0.7977762876419773
